"Time mS","Rate Flow mL/s","Total Volume L"
266957,47.05555555555556,2.267419
266975,47.05555555555556,2.268266
266992,49.8235294117647,2.269113
267010,47.05555555555556,2.2699599999999998
267029,44.578947368421055,2.270807
267046,49.8235294117647,2.271654
267063,49.8235294117647,2.272501
267082,44.578947368421055,2.273348
267099,49.8235294117647,2.274195
267117,47.05555555555556,2.275042
267136,44.578947368421055,2.275889
267153,49.8235294117647,2.276736
267171,47.05555555555556,2.277583
267190,44.578947368421055,2.27843
267207,49.8235294117647,2.279277
267225,47.05555555555556,2.280124
267244,44.578947368421055,2.280971
267261,49.8235294117647,2.281818
267279,47.05555555555556,2.282665
267297,47.05555555555556,2.283512
267315,47.05555555555556,2.284359
267333,47.05555555555556,2.285206
267351,47.05555555555556,2.286053
267368,49.8235294117647,2.2869
267386,47.05555555555556,2.287747
267404,47.05555555555556,2.288594
267422,47.05555555555556,2.289441
267440,47.05555555555556,2.290288
267458,47.05555555555556,2.291135
267475,49.8235294117647,2.291982
267493,47.05555555555556,2.292829
267512,44.578947368421055,2.293676
267529,49.8235294117647,2.294523
267546,49.8235294117647,2.29537
267565,44.578947368421055,2.296217
267583,47.05555555555556,2.2970639999999998
267600,49.8235294117647,2.297911
267619,44.578947368421055,2.298758
267636,49.8235294117647,2.299605
267654,47.05555555555556,2.300452
267673,44.578947368421055,2.3012989999999998
267690,49.8235294117647,2.302146
267708,47.05555555555556,2.302993
267726,47.05555555555556,2.30384
267744,47.05555555555556,2.304687
267762,47.05555555555556,2.3055339999999998
267780,47.05555555555556,2.306381
267798,47.05555555555556,2.307228
267815,49.8235294117647,2.308075
267834,44.578947368421055,2.308922
267851,49.8235294117647,2.309769
267869,47.05555555555556,2.310616
267888,44.578947368421055,2.311463
267906,47.05555555555556,2.31231
267924,47.05555555555556,2.313157
267942,47.05555555555556,2.314004
267959,49.8235294117647,2.314851
267977,47.05555555555556,2.315698
267996,44.578947368421055,2.316545
268013,49.8235294117647,2.317392
268031,47.05555555555556,2.318239
268049,47.05555555555556,2.319086
268067,47.05555555555556,2.319933
268085,47.05555555555556,2.32078
268104,44.578947368421055,2.321627
268122,47.05555555555556,2.322474
268140,47.05555555555556,2.323321
268158,47.05555555555556,2.324168
268175,49.8235294117647,2.325015
268193,47.05555555555556,2.325862
268212,44.578947368421055,2.326709
268229,49.8235294117647,2.327556
268247,47.05555555555556,2.328403
268266,44.578947368421055,2.32925
268283,49.8235294117647,2.330097
268301,47.05555555555556,2.330944
268320,44.578947368421055,2.331791
268338,47.05555555555556,2.3326379999999998
268356,47.05555555555556,2.333485
268375,44.578947368421055,2.334332
268392,49.8235294117647,2.335179
268410,47.05555555555556,2.336026
268428,47.05555555555556,2.3368729999999998
268446,47.05555555555556,2.33772
268464,47.05555555555556,2.338567
268482,47.05555555555556,2.339414
268500,47.05555555555556,2.340261
268517,49.8235294117647,2.341108
268536,44.578947368421055,2.341955
268554,47.05555555555556,2.342802
268572,47.05555555555556,2.343649
268591,44.578947368421055,2.344496
268608,49.8235294117647,2.345343
268626,47.05555555555556,2.34619
268645,44.578947368421055,2.347037
268662,49.8235294117647,2.347884
268680,47.05555555555556,2.348731
268699,44.578947368421055,2.349578
268717,47.05555555555556,2.350425
268735,47.05555555555556,2.351272
268753,47.05555555555556,2.352119
268771,47.05555555555556,2.352966
268789,47.05555555555556,2.353813
268808,44.578947368421055,2.35466
268825,49.8235294117647,2.355507
268844,44.578947368421055,2.356354
268862,47.05555555555556,2.357201
268879,49.8235294117647,2.358048
268898,44.578947368421055,2.358895
268916,47.05555555555556,2.359742
268934,47.05555555555556,2.360589
268952,47.05555555555556,2.361436
268971,44.578947368421055,2.362283
268988,49.8235294117647,2.36313
269006,47.05555555555556,2.3639769999999998
269025,44.578947368421055,2.364824
269043,47.05555555555556,2.365671
269061,47.05555555555556,2.366518
269079,47.05555555555556,2.367365
269097,47.05555555555556,2.3682119999999998
269114,49.8235294117647,2.369059
269133,44.578947368421055,2.369906
269150,49.8235294117647,2.370753
269168,47.05555555555556,2.3716
269187,44.578947368421055,2.3724469999999998
269205,47.05555555555556,2.373294
269222,49.8235294117647,2.374141
269241,44.578947368421055,2.374988
269258,49.8235294117647,2.375835
269276,47.05555555555556,2.376682
269295,44.578947368421055,2.377529
269313,47.05555555555556,2.378376
269330,49.8235294117647,2.379223
269349,44.578947368421055,2.38007
269367,47.05555555555556,2.380917
269386,44.578947368421055,2.381764
269405,44.578947368421055,2.382611
269423,47.05555555555556,2.383458
269441,47.05555555555556,2.384305
269459,47.05555555555556,2.385152
269476,49.8235294117647,2.385999
269495,44.578947368421055,2.386846
269514,44.578947368421055,2.387693
269531,49.8235294117647,2.38854
269550,44.578947368421055,2.389387
269568,47.05555555555556,2.390234
269586,47.05555555555556,2.391081
269604,47.05555555555556,2.391928
269623,44.578947368421055,2.392775
269642,44.578947368421055,2.393622
269660,47.05555555555556,2.394469
269679,44.578947368421055,2.395316
269697,47.05555555555556,2.396163
269716,44.578947368421055,2.39701
269735,44.578947368421055,2.397857
269753,47.05555555555556,2.398704
269772,44.578947368421055,2.3995509999999998
269791,44.578947368421055,2.400398
269809,47.05555555555556,2.401245
269828,44.578947368421055,2.402092
269847,44.578947368421055,2.402939
269865,47.05555555555556,2.4037859999999998
269883,47.05555555555556,2.404633
269902,44.578947368421055,2.40548
269920,47.05555555555556,2.406327
269939,44.578947368421055,2.407174
269958,44.578947368421055,2.4080209999999997
269976,47.05555555555556,2.408868
269994,47.05555555555556,2.409715
270013,44.578947368421055,2.410562
270031,47.05555555555556,2.411409
270049,47.05555555555556,2.412256
270069,42.35,2.413103
270087,47.05555555555556,2.41395
270105,47.05555555555556,2.414797
270124,44.578947368421055,2.415644
270142,47.05555555555556,2.416491
270160,47.05555555555556,2.417338
270179,44.578947368421055,2.418185
270197,47.05555555555556,2.419032
270216,44.578947368421055,2.419879
270235,44.578947368421055,2.420726
270253,47.05555555555556,2.421573
270271,47.05555555555556,2.42242
270290,44.578947368421055,2.423267
270308,47.05555555555556,2.424114
270326,47.05555555555556,2.424961
270345,44.578947368421055,2.425808
270363,47.05555555555556,2.426655
270381,47.05555555555556,2.427502
270400,44.578947368421055,2.428349
270417,49.8235294117647,2.429196
270435,47.05555555555556,2.430043
270454,44.578947368421055,2.4308899999999998
270472,47.05555555555556,2.431737
270490,47.05555555555556,2.432584
270509,44.578947368421055,2.433431
270527,47.05555555555556,2.434278
270545,47.05555555555556,2.4351249999999998
270564,44.578947368421055,2.435972
270581,49.8235294117647,2.436819
270600,44.578947368421055,2.437666
270619,44.578947368421055,2.438513
270637,47.05555555555556,2.4393599999999998
270655,47.05555555555556,2.440207
270673,47.05555555555556,2.441054
270692,44.578947368421055,2.441901
270710,47.05555555555556,2.442748
270729,44.578947368421055,2.443595
270747,47.05555555555556,2.444442
270766,44.578947368421055,2.445289
270784,47.05555555555556,2.446136
270802,47.05555555555556,2.446983
270821,44.578947368421055,2.44783
270840,44.578947368421055,2.448677
270858,47.05555555555556,2.449524
270877,44.578947368421055,2.450371
270895,47.05555555555556,2.451218
270913,47.05555555555556,2.452065
270932,44.578947368421055,2.452912
270951,44.578947368421055,2.453759
270968,49.8235294117647,2.454606
270987,44.578947368421055,2.455453
271006,44.578947368421055,2.4563
271023,49.8235294117647,2.457147
271042,44.578947368421055,2.457994
271060,47.05555555555556,2.458841
271077,49.8235294117647,2.459688
271096,44.578947368421055,2.460535
271114,47.05555555555556,2.461382
271132,47.05555555555556,2.462229
271150,47.05555555555556,2.463076
271169,44.578947368421055,2.463923
271187,47.05555555555556,2.46477
271205,47.05555555555556,2.465617
271224,44.578947368421055,2.4664639999999998
271243,44.578947368421055,2.467311
271261,47.05555555555556,2.468158
271280,44.578947368421055,2.469005
271298,47.05555555555556,2.469852
271316,47.05555555555556,2.4706989999999998
271335,44.578947368421055,2.471546
271352,49.8235294117647,2.472393
271371,44.578947368421055,2.47324
271389,47.05555555555556,2.474087
271407,47.05555555555556,2.4749339999999997
271425,47.05555555555556,2.475781
271444,44.578947368421055,2.476628
271461,49.8235294117647,2.477475
271480,44.578947368421055,2.478322
271499,44.578947368421055,2.479169
271517,47.05555555555556,2.480016
271534,49.8235294117647,2.480863
271553,44.578947368421055,2.48171
271570,49.8235294117647,2.482557
271589,44.578947368421055,2.483404
271608,44.578947368421055,2.484251
271625,49.8235294117647,2.485098
271644,44.578947368421055,2.485945
271662,47.05555555555556,2.486792
271680,47.05555555555556,2.487639
271697,49.8235294117647,2.488486
271716,44.578947368421055,2.489333
271734,47.05555555555556,2.49018
271753,44.578947368421055,2.491027
271772,44.578947368421055,2.491874
271789,49.8235294117647,2.492721
271808,44.578947368421055,2.493568
271825,49.8235294117647,2.494415
271843,47.05555555555556,2.495262
271861,47.05555555555556,2.496109
271880,44.578947368421055,2.496956
271898,47.05555555555556,2.4978029999999998
271916,47.05555555555556,2.49865
271935,44.578947368421055,2.499497
271952,49.8235294117647,2.500344
271971,44.578947368421055,2.501191
271989,47.05555555555556,2.5020379999999998
272007,47.05555555555556,2.502885
272025,47.05555555555556,2.503732
272043,47.05555555555556,2.504579
272060,49.8235294117647,2.505426
272078,47.05555555555556,2.5062729999999998
272097,44.578947368421055,2.50712
272114,49.8235294117647,2.507967
272133,44.578947368421055,2.508814
272151,47.05555555555556,2.509661
272168,49.8235294117647,2.510508
272186,47.05555555555556,2.511355
272204,47.05555555555556,2.512202
272222,47.05555555555556,2.513049
272240,47.05555555555556,2.513896
272258,47.05555555555556,2.514743
272276,47.05555555555556,2.51559
272294,47.05555555555556,2.516437
272313,44.578947368421055,2.517284
272330,49.8235294117647,2.518131
272348,47.05555555555556,2.518978
272367,44.578947368421055,2.519825
272385,47.05555555555556,2.520672
272402,49.8235294117647,2.521519
272421,44.578947368421055,2.522366
272439,47.05555555555556,2.523213
272457,47.05555555555556,2.52406
272475,47.05555555555556,2.524907
272493,47.05555555555556,2.525754
272511,47.05555555555556,2.526601
272529,47.05555555555556,2.527448
272546,49.8235294117647,2.528295
272564,47.05555555555556,2.529142
272583,44.578947368421055,2.529989
272600,49.8235294117647,2.530836
272619,44.578947368421055,2.531683
272638,44.578947368421055,2.53253
272655,49.8235294117647,2.5333769999999998
272673,47.05555555555556,2.534224
272692,44.578947368421055,2.535071
272709,49.8235294117647,2.535918
272728,44.578947368421055,2.536765
272746,47.05555555555556,2.5376119999999998
272763,49.8235294117647,2.538459
272782,44.578947368421055,2.539306
272801,44.578947368421055,2.540153
272819,47.05555555555556,2.541
272836,49.8235294117647,2.5418469999999997
272855,44.578947368421055,2.542694
272872,49.8235294117647,2.543541
272890,47.05555555555556,2.544388
272909,44.578947368421055,2.545235
272926,49.8235294117647,2.546082
272944,47.05555555555556,2.546929
272963,44.578947368421055,2.547776
272980,49.8235294117647,2.548623
272998,47.05555555555556,2.54947
273017,44.578947368421055,2.550317
273035,47.05555555555556,2.551164
273053,47.05555555555556,2.552011
273071,47.05555555555556,2.552858
273089,47.05555555555556,2.553705
273107,47.05555555555556,2.554552
273125,47.05555555555556,2.555399
273143,47.05555555555556,2.556246
273162,44.578947368421055,2.557093
273180,47.05555555555556,2.55794
273198,47.05555555555556,2.558787
273216,47.05555555555556,2.559634
273235,44.578947368421055,2.560481
273252,49.8235294117647,2.561328
273271,44.578947368421055,2.562175
273289,47.05555555555556,2.563022
273307,47.05555555555556,2.563869
273325,47.05555555555556,2.5647159999999998
273344,44.578947368421055,2.565563
273361,49.8235294117647,2.56641
273379,47.05555555555556,2.567257
273398,44.578947368421055,2.568104
273416,47.05555555555556,2.5689509999999998
273434,47.05555555555556,2.569798
273453,44.578947368421055,2.570645
273470,49.8235294117647,2.571492
273488,47.05555555555556,2.572339
273507,44.578947368421055,2.5731859999999998
273525,47.05555555555556,2.574033
273543,47.05555555555556,2.57488
273561,47.05555555555556,2.575727
273579,47.05555555555556,2.576574
273596,49.8235294117647,2.577421
273615,44.578947368421055,2.578268
273633,47.05555555555556,2.579115
273651,47.05555555555556,2.579962
273670,44.578947368421055,2.580809
273688,47.05555555555556,2.581656
273706,47.05555555555556,2.582503
273725,44.578947368421055,2.58335
273742,49.8235294117647,2.584197
273760,47.05555555555556,2.585044
273779,44.578947368421055,2.585891
273797,47.05555555555556,2.586738
273816,44.578947368421055,2.587585
273835,44.578947368421055,2.588432
273852,49.8235294117647,2.589279
273870,47.05555555555556,2.590126
273889,44.578947368421055,2.590973
273907,47.05555555555556,2.59182
273925,47.05555555555556,2.592667
273943,47.05555555555556,2.593514
273961,47.05555555555556,2.594361
273979,47.05555555555556,2.595208
273998,44.578947368421055,2.596055
274015,49.8235294117647,2.596902
274034,44.578947368421055,2.597749
274052,47.05555555555556,2.598596
274070,47.05555555555556,2.599443
274088,47.05555555555556,2.6002899999999998
274107,44.578947368421055,2.601137
274125,47.05555555555556,2.601984
274143,47.05555555555556,2.602831
274162,44.578947368421055,2.603678
274180,47.05555555555556,2.6045249999999998
274198,47.05555555555556,2.605372
274217,44.578947368421055,2.606219
274234,49.8235294117647,2.607066
274252,47.05555555555556,2.607913
274271,44.578947368421055,2.6087599999999997
274288,49.8235294117647,2.609607
274306,47.05555555555556,2.610454
274325,44.578947368421055,2.611301
274343,47.05555555555556,2.612148
274361,47.05555555555556,2.612995
274380,44.578947368421055,2.613842
274398,47.05555555555556,2.614689
274417,44.578947368421055,2.615536
274436,44.578947368421055,2.616383
274454,47.05555555555556,2.61723
274472,47.05555555555556,2.618077
274491,44.578947368421055,2.618924
274509,47.05555555555556,2.619771
274527,47.05555555555556,2.620618
274546,44.578947368421055,2.621465
274564,47.05555555555556,2.622312
274583,44.578947368421055,2.623159
274601,47.05555555555556,2.624006
274619,47.05555555555556,2.624853
274637,47.05555555555556,2.6257
274657,42.35,2.626547
274675,47.05555555555556,2.627394
274693,47.05555555555556,2.628241
274712,44.578947368421055,2.629088
274730,47.05555555555556,2.629935
274749,44.578947368421055,2.630782
274768,44.578947368421055,2.6316289999999998
274786,47.05555555555556,2.632476
274804,47.05555555555556,2.633323
274823,44.578947368421055,2.63417
274841,47.05555555555556,2.635017
274859,47.05555555555556,2.6358639999999998
274879,42.35,2.636711
274896,49.8235294117647,2.637558
274914,47.05555555555556,2.638405
274934,42.35,2.639252
274952,47.05555555555556,2.6400989999999998
274970,47.05555555555556,2.640946
274990,42.35,2.641793
275008,47.05555555555556,2.64264
275026,47.05555555555556,2.643487
275045,44.578947368421055,2.644334
275063,47.05555555555556,2.645181
275082,44.578947368421055,2.646028
275101,44.578947368421055,2.646875
275119,47.05555555555556,2.647722
275137,47.05555555555556,2.648569
275156,44.578947368421055,2.649416
275173,49.8235294117647,2.650263
275191,47.05555555555556,2.65111
275210,44.578947368421055,2.651957
275229,44.578947368421055,2.652804
275247,47.05555555555556,2.653651
275266,44.578947368421055,2.654498
275284,47.05555555555556,2.655345
275302,47.05555555555556,2.656192
275321,44.578947368421055,2.657039
275339,47.05555555555556,2.657886
275357,47.05555555555556,2.658733
275376,44.578947368421055,2.65958
275394,47.05555555555556,2.660427
275413,44.578947368421055,2.661274
275432,44.578947368421055,2.662121
275450,47.05555555555556,2.662968
275468,47.05555555555556,2.663815
275487,44.578947368421055,2.664662
275505,47.05555555555556,2.665509
275524,44.578947368421055,2.666356
275543,44.578947368421055,2.6672029999999998
275561,47.05555555555556,2.66805
275580,44.578947368421055,2.668897
275599,44.578947368421055,2.669744
275617,47.05555555555556,2.670591
275636,44.578947368421055,2.6714379999999998
275654,47.05555555555556,2.672285
275673,44.578947368421055,2.673132
275691,47.05555555555556,2.673979
275710,44.578947368421055,2.674826
275727,49.8235294117647,2.6756729999999997
275746,44.578947368421055,2.67652
275765,44.578947368421055,2.677367
275783,47.05555555555556,2.678214
275801,47.05555555555556,2.679061
275820,44.578947368421055,2.679908
275838,47.05555555555556,2.680755
275856,47.05555555555556,2.681602
275875,44.578947368421055,2.682449
275893,47.05555555555556,2.683296
275911,47.05555555555556,2.684143
275930,44.578947368421055,2.68499
275948,47.05555555555556,2.685837
275966,47.05555555555556,2.686684
275984,47.05555555555556,2.687531
276002,47.05555555555556,2.688378
276020,47.05555555555556,2.689225
276039,44.578947368421055,2.690072
276057,47.05555555555556,2.690919
276076,44.578947368421055,2.691766
276094,47.05555555555556,2.692613
276111,49.8235294117647,2.69346
276129,47.05555555555556,2.694307
276148,44.578947368421055,2.695154
276166,47.05555555555556,2.696001
276184,47.05555555555556,2.696848
276203,44.578947368421055,2.697695
276220,49.8235294117647,2.6985419999999998
276239,44.578947368421055,2.699389
276258,44.578947368421055,2.700236
276276,47.05555555555556,2.701083
276295,44.578947368421055,2.70193
276313,47.05555555555556,2.7027769999999998
276331,47.05555555555556,2.703624
276350,44.578947368421055,2.704471
276368,47.05555555555556,2.705318
276386,47.05555555555556,2.706165
276405,44.578947368421055,2.7070119999999998
276423,47.05555555555556,2.707859
276441,47.05555555555556,2.708706
276459,47.05555555555556,2.709553
276478,44.578947368421055,2.7104
276496,47.05555555555556,2.7112469999999997
276515,44.578947368421055,2.712094
276534,44.578947368421055,2.712941
276551,49.8235294117647,2.713788
276570,44.578947368421055,2.714635
276588,47.05555555555556,2.715482
276606,47.05555555555556,2.716329
276624,47.05555555555556,2.717176
276642,47.05555555555556,2.718023
276660,47.05555555555556,2.71887
276679,44.578947368421055,2.719717
276698,44.578947368421055,2.720564
276716,47.05555555555556,2.721411
276734,47.05555555555556,2.722258
276753,44.578947368421055,2.723105
276770,49.8235294117647,2.723952
276788,47.05555555555556,2.724799
276807,44.578947368421055,2.725646
276825,47.05555555555556,2.726493
276844,44.578947368421055,2.72734
276862,47.05555555555556,2.728187
276880,47.05555555555556,2.729034
276898,47.05555555555556,2.729881
276917,44.578947368421055,2.730728
276935,47.05555555555556,2.731575
276954,44.578947368421055,2.732422
276972,47.05555555555556,2.733269
276990,47.05555555555556,2.7341159999999998
277008,47.05555555555556,2.734963
277026,47.05555555555556,2.73581
277044,47.05555555555556,2.736657
277063,44.578947368421055,2.737504
277082,44.578947368421055,2.7383509999999998
277099,49.8235294117647,2.739198
277118,44.578947368421055,2.740045
277136,47.05555555555556,2.740892
277154,47.05555555555556,2.741739
277172,47.05555555555556,2.7425859999999997
277190,47.05555555555556,2.743433
277208,47.05555555555556,2.74428
277226,47.05555555555556,2.745127
277244,47.05555555555556,2.745974
277261,49.8235294117647,2.746821
277280,44.578947368421055,2.747668
277298,47.05555555555556,2.748515
277316,47.05555555555556,2.749362
277334,47.05555555555556,2.750209
277353,44.578947368421055,2.751056
277370,49.8235294117647,2.751903
277388,47.05555555555556,2.75275
277407,44.578947368421055,2.753597
277425,47.05555555555556,2.754444
277443,47.05555555555556,2.755291
277462,44.578947368421055,2.756138
277479,49.8235294117647,2.756985
277498,44.578947368421055,2.757832
277516,47.05555555555556,2.758679
277534,47.05555555555556,2.759526
277552,47.05555555555556,2.760373
277571,44.578947368421055,2.76122
277589,47.05555555555556,2.762067
277607,47.05555555555556,2.762914
277626,44.578947368421055,2.763761
277644,47.05555555555556,2.764608
277662,47.05555555555556,2.7654549999999998
277681,44.578947368421055,2.766302
277698,49.8235294117647,2.767149
277716,47.05555555555556,2.767996
277734,47.05555555555556,2.768843
277752,47.05555555555556,2.7696899999999998
277770,47.05555555555556,2.770537
277789,44.578947368421055,2.771384
277806,49.8235294117647,2.772231
277824,47.05555555555556,2.773078
277842,47.05555555555556,2.7739249999999998
277860,47.05555555555556,2.774772
277879,44.578947368421055,2.775619
277898,44.578947368421055,2.776466
277916,47.05555555555556,2.777313
277934,47.05555555555556,2.7781599999999997
277953,44.578947368421055,2.779007
277970,49.8235294117647,2.779854
277988,47.05555555555556,2.780701
278007,44.578947368421055,2.781548
278024,49.8235294117647,2.782395
278043,44.578947368421055,2.783242
278061,47.05555555555556,2.784089
278079,47.05555555555556,2.784936
278097,47.05555555555556,2.785783
278115,47.05555555555556,2.78663
278133,47.05555555555556,2.787477
278151,47.05555555555556,2.788324
278170,44.578947368421055,2.789171
278188,47.05555555555556,2.790018
278206,47.05555555555556,2.790865
278224,47.05555555555556,2.791712
278242,47.05555555555556,2.792559
278259,49.8235294117647,2.793406
278278,44.578947368421055,2.794253
278296,47.05555555555556,2.7951
278314,47.05555555555556,2.795947
278332,47.05555555555556,2.796794
278350,47.05555555555556,2.797641
278368,47.05555555555556,2.798488
278387,44.578947368421055,2.799335
278405,47.05555555555556,2.800182
278423,47.05555555555556,2.8010289999999998
278441,47.05555555555556,2.801876
278459,47.05555555555556,2.802723
278477,47.05555555555556,2.80357
278496,44.578947368421055,2.804417
278514,47.05555555555556,2.8052639999999998
278532,47.05555555555556,2.806111
278551,44.578947368421055,2.806958
278569,47.05555555555556,2.807805
278587,47.05555555555556,2.808652
278605,47.05555555555556,2.8094989999999997
278623,47.05555555555556,2.810346
278642,44.578947368421055,2.811193
278660,47.05555555555556,2.81204
278678,47.05555555555556,2.812887
278697,44.578947368421055,2.813734
278715,47.05555555555556,2.814581
278732,49.8235294117647,2.815428
278750,47.05555555555556,2.816275
278769,44.578947368421055,2.817122
278786,49.8235294117647,2.817969
278805,44.578947368421055,2.818816
278823,47.05555555555556,2.819663
278841,47.05555555555556,2.82051
278860,44.578947368421055,2.821357
278878,47.05555555555556,2.822204
278896,47.05555555555556,2.823051
278915,44.578947368421055,2.823898
278933,47.05555555555556,2.824745
278951,47.05555555555556,2.825592
278969,47.05555555555556,2.826439
278989,42.35,2.827286
279007,47.05555555555556,2.828133
279025,47.05555555555556,2.82898
279044,44.578947368421055,2.829827
279062,47.05555555555556,2.830674
279081,44.578947368421055,2.831521
279099,47.05555555555556,2.8323679999999998
279117,47.05555555555556,2.833215
279136,44.578947368421055,2.834062
279155,44.578947368421055,2.834909
279173,47.05555555555556,2.835756
279191,47.05555555555556,2.8366029999999998
279210,44.578947368421055,2.83745
279228,47.05555555555556,2.838297
279247,44.578947368421055,2.839144
279266,44.578947368421055,2.839991
279283,49.8235294117647,2.8408379999999998
279302,44.578947368421055,2.841685
279321,44.578947368421055,2.842532
279339,47.05555555555556,2.843379
279358,44.578947368421055,2.844226
279377,44.578947368421055,2.8450729999999997
279396,44.578947368421055,2.84592
279415,44.578947368421055,2.846767
279433,47.05555555555556,2.847614
279451,47.05555555555556,2.848461
279470,44.578947368421055,2.849308
279489,44.578947368421055,2.850155
279506,49.8235294117647,2.851002
279525,44.578947368421055,2.851849
279544,44.578947368421055,2.852696
279562,47.05555555555556,2.853543
279580,47.05555555555556,2.85439
279599,44.578947368421055,2.855237
279617,47.05555555555556,2.856084
279636,44.578947368421055,2.856931
279654,47.05555555555556,2.857778
279673,44.578947368421055,2.858625
279691,47.05555555555556,2.859472
279710,44.578947368421055,2.860319
279728,47.05555555555556,2.861166
279747,44.578947368421055,2.862013
279766,44.578947368421055,2.86286
279783,49.8235294117647,2.863707
279802,44.578947368421055,2.864554
279821,44.578947368421055,2.865401
279839,47.05555555555556,2.866248
279857,47.05555555555556,2.867095
279876,44.578947368421055,2.8679419999999998
279894,47.05555555555556,2.868789
279913,44.578947368421055,2.869636
279931,47.05555555555556,2.870483
279949,47.05555555555556,2.87133
279967,47.05555555555556,2.8721769999999998
279987,42.35,2.873024
280005,47.05555555555556,2.873871
280024,44.578947368421055,2.874718
280043,44.578947368421055,2.875565
280061,47.05555555555556,2.8764119999999997
280079,47.05555555555556,2.877259
280099,42.35,2.878106
280117,47.05555555555556,2.878953
280136,44.578947368421055,2.8798
280155,44.578947368421055,2.880647
280173,47.05555555555556,2.881494
280191,47.05555555555556,2.882341
280210,44.578947368421055,2.883188
280228,47.05555555555556,2.884035
280246,47.05555555555556,2.884882
280266,42.35,2.885729
280284,47.05555555555556,2.886576
280303,44.578947368421055,2.887423
280322,44.578947368421055,2.88827
280341,44.578947368421055,2.889117
280359,47.05555555555556,2.889964
280378,44.578947368421055,2.890811
280396,47.05555555555556,2.891658
280415,44.578947368421055,2.892505
280434,44.578947368421055,2.893352
280452,47.05555555555556,2.894199
280471,44.578947368421055,2.895046
280489,47.05555555555556,2.895893
280507,47.05555555555556,2.89674
280525,47.05555555555556,2.897587
280544,44.578947368421055,2.898434
280562,47.05555555555556,2.8992809999999998
280580,47.05555555555556,2.900128
280599,44.578947368421055,2.900975
280617,47.05555555555556,2.901822
280635,47.05555555555556,2.902669
280654,44.578947368421055,2.9035159999999998
280671,49.8235294117647,2.904363
280689,47.05555555555556,2.90521
280708,44.578947368421055,2.906057
280726,47.05555555555556,2.906904
280744,47.05555555555556,2.9077509999999998
280762,47.05555555555556,2.908598
280780,47.05555555555556,2.909445
280798,47.05555555555556,2.910292
280817,44.578947368421055,2.911139
280835,47.05555555555556,2.9119859999999997
280853,47.05555555555556,2.912833
280872,44.578947368421055,2.91368
280890,47.05555555555556,2.914527
280908,47.05555555555556,2.915374
280927,44.578947368421055,2.916221
280945,47.05555555555556,2.917068
280964,44.578947368421055,2.917915
280983,44.578947368421055,2.918762
281001,47.05555555555556,2.919609
281019,47.05555555555556,2.920456
281038,44.578947368421055,2.921303
281057,44.578947368421055,2.92215
281075,47.05555555555556,2.922997
281094,44.578947368421055,2.923844
281111,49.8235294117647,2.924691
281129,47.05555555555556,2.925538
281148,44.578947368421055,2.926385
281166,47.05555555555556,2.927232
281184,47.05555555555556,2.928079
281203,44.578947368421055,2.928926
281221,47.05555555555556,2.929773
281240,44.578947368421055,2.93062
281259,44.578947368421055,2.931467
281276,49.8235294117647,2.932314
281295,44.578947368421055,2.933161
281313,47.05555555555556,2.934008
281331,47.05555555555556,2.9348549999999998
281350,44.578947368421055,2.935702
281369,44.578947368421055,2.936549
281387,47.05555555555556,2.937396
281406,44.578947368421055,2.938243
281424,47.05555555555556,2.9390899999999998
281443,44.578947368421055,2.939937
281462,44.578947368421055,2.940784
281481,44.578947368421055,2.941631
281500,44.578947368421055,2.942478
281518,47.05555555555556,2.9433249999999997
281537,44.578947368421055,2.944172
281556,44.578947368421055,2.945019
281574,47.05555555555556,2.945866
281593,44.578947368421055,2.946713
281612,44.578947368421055,2.94756
281631,44.578947368421055,2.948407
281650,44.578947368421055,2.949254
281668,47.05555555555556,2.950101
281687,44.578947368421055,2.950948
281706,44.578947368421055,2.951795
281724,47.05555555555556,2.952642
281743,44.578947368421055,2.953489
281762,44.578947368421055,2.954336
281781,44.578947368421055,2.955183
281800,44.578947368421055,2.95603
281819,44.578947368421055,2.956877
281838,44.578947368421055,2.957724
281857,44.578947368421055,2.958571
281876,44.578947368421055,2.959418
281894,47.05555555555556,2.960265
281913,44.578947368421055,2.961112
281932,44.578947368421055,2.961959
281950,47.05555555555556,2.962806
281969,44.578947368421055,2.963653
281988,44.578947368421055,2.9645
282007,44.578947368421055,2.965347
282026,44.578947368421055,2.9661939999999998
282045,44.578947368421055,2.967041
282064,44.578947368421055,2.967888
282082,47.05555555555556,2.968735
282102,42.35,2.969582
282120,47.05555555555556,2.9704289999999998
282139,44.578947368421055,2.971276
282158,44.578947368421055,2.972123
282176,47.05555555555556,2.97297
282194,47.05555555555556,2.973817
282214,42.35,2.9746639999999998
282232,47.05555555555556,2.975511
282251,44.578947368421055,2.976358
282270,44.578947368421055,2.977205
282288,47.05555555555556,2.978052
282306,47.05555555555556,2.9788989999999997
282325,44.578947368421055,2.979746
282342,49.8235294117647,2.980593
282361,44.578947368421055,2.98144
282380,44.578947368421055,2.982287
282399,44.578947368421055,2.983134
282418,44.578947368421055,2.983981
282437,44.578947368421055,2.984828
282455,47.05555555555556,2.985675
282474,44.578947368421055,2.986522
282494,42.35,2.987369
282511,49.8235294117647,2.988216
282530,44.578947368421055,2.989063
282549,44.578947368421055,2.98991
282567,47.05555555555556,2.990757
282586,44.578947368421055,2.991604
282606,42.35,2.992451
282624,47.05555555555556,2.993298
282642,47.05555555555556,2.994145
